,InvoiceDate,StockCode,Quantity,TotalPrice,Week,Weekday,Day,UnitPrice,Revenue,ProductCategory
1406,06-01-2021 14:04,5099,36,2916,1,Wednesday,6,81,2868.988676,Books
1407,01-01-2021 19:29,7041,25,975,0,Friday,1,39,909.0520525,Jewelry
1408,05-06-2021 23:57,8753,37,296,22,Saturday,5,8,273.3317445,Clothing
1409,05-10-2020 03:33,3471,10,930,40,Monday,5,93,1008.938327,Home & Garden
1410,05-07-2021 00:48,3244,1,13,27,Monday,5,13,13.22797711,Sports
1411,21-01-2021 05:54,7343,88,6952,3,Thursday,21,79,7072.50177,Food
1412,26-01-2023 00:18,4040,64,1408,4,Thursday,26,22,1273.639344,Toys
1413,02-12-2020 19:57,6682,6,444,48,Wednesday,2,74,477.0731185,Jewelry
1414,10-02-2022 20:39,1016,3,282,6,Thursday,10,94,272.0193779,Books
1415,20-03-2020 19:44,3233,75,4125,11,Friday,20,55,3790.602179,Electronics
1416,12-10-2022 20:14,8084,52,312,41,Wednesday,12,6,320.1056559,Home & Garden
1417,02-10-2021 16:35,4390,7,308,39,Saturday,2,44,301.3082952,Books
1418,05-02-2021 08:55,6157,38,3648,5,Friday,5,96,3477.534984,Jewelry
1419,08-10-2020 04:06,4559,65,6045,40,Thursday,8,93,6373.445224,Home & Garden
1420,26-04-2023 22:48,4455,69,2070,17,Wednesday,26,30,2206.02276,Jewelry
1421,29-02-2020 18:17,9766,84,5124,8,Saturday,29,61,4760.032159,Electronics
1422,03-10-2023 22:10,3298,12,600,40,Tuesday,3,50,650.3972517,Electronics
1423,27-05-2023 17:17,2173,10,670,21,Saturday,27,67,633.5196418,Clothing
1424,23-07-2022 05:07,2101,92,9200,29,Saturday,23,100,9296.517258,Jewelry
1425,22-01-2021 04:20,9596,88,8272,3,Friday,22,94,8073.880816,Books
1426,12-08-2020 00:28,8922,36,1260,32,Wednesday,12,35,1231.579733,Jewelry
1427,20-04-2021 13:02,3540,40,2400,16,Tuesday,20,60,2237.552021,Sports
1428,31-07-2023 11:17,1386,78,2262,31,Monday,31,29,2143.867245,Home & Garden
1429,15-09-2020 18:25,6429,79,2607,37,Tuesday,15,33,2725.617664,Food
1430,13-07-2022 07:28,4919,10,690,28,Wednesday,13,69,708.5528277,Health & Beauty
1431,28-05-2022 09:58,8698,75,5400,21,Saturday,28,72,5401.198457,Sports
1432,19-08-2022 07:10,9129,12,1140,33,Friday,19,95,1166.388463,Health & Beauty
1433,18-11-2020 04:53,8283,85,3825,46,Wednesday,18,45,3809.881561,Jewelry
1434,14-08-2023 19:14,4404,69,3036,33,Monday,14,44,3129.331354,Toys
1435,30-08-2023 23:18,3342,87,174,35,Wednesday,30,2,186.6756119,Toys
1436,18-10-2021 14:10,7873,9,756,42,Monday,18,84,763.8980925,Health & Beauty
1437,26-09-2021 09:37,2704,15,150,39,Sunday,26,10,144.8848942,Automotive
1438,12-10-2021 00:37,9454,67,3618,41,Tuesday,12,54,3742.758043,Food
1439,02-09-2020 21:41,7768,12,228,35,Wednesday,2,19,232.9626471,Books
1440,04-09-2021 22:46,2713,53,4823,35,Saturday,4,91,5130.227773,Automotive
1441,02-10-2023 05:53,8406,73,6132,40,Monday,2,84,6261.689642,Electronics
1442,10-10-2020 09:57,4708,11,132,40,Saturday,10,12,136.773894,Sports
1443,18-06-2022 07:06,2105,87,261,24,Saturday,18,3,270.4027073,Food
1444,02-09-2022 10:40,1376,54,54,35,Friday,2,1,52.07020645,Food
1445,03-10-2023 20:23,5471,96,1920,40,Tuesday,3,20,1888.183507,Home & Garden
1446,11-05-2023 05:48,5839,94,7332,19,Thursday,11,78,7398.221293,Health & Beauty
1447,13-12-2021 17:10,3418,60,1620,50,Monday,13,27,1466.760396,Home & Garden
1448,27-05-2020 00:09,8766,86,946,21,Wednesday,27,11,898.7581656,Books
1449,27-06-2020 11:07,8097,67,2077,25,Saturday,27,31,2178.759389,Automotive
1450,31-08-2021 03:51,6458,91,5915,35,Tuesday,31,65,6415.527975,Health & Beauty
1451,04-12-2020 22:09,5746,12,888,48,Friday,4,74,817.6222634,Health & Beauty
1452,20-05-2022 10:46,7704,2,194,20,Friday,20,97,204.8930396,Food
1453,04-01-2023 06:58,6489,11,231,1,Wednesday,4,21,237.9679088,Jewelry
1454,20-12-2020 14:51,4741,40,1400,51,Sunday,20,35,1398.113018,Books
1455,11-01-2020 16:38,2374,64,6080,1,Saturday,11,95,5876.130583,Home & Garden
1456,11-03-2022 09:25,4299,31,1240,10,Friday,11,40,1289.235313,Toys
1457,24-06-2022 04:35,1222,56,1904,25,Friday,24,34,1842.194645,Books
1458,27-06-2022 16:08,9575,71,2343,26,Monday,27,33,2163.600988,Food
1459,06-05-2023 08:49,1787,11,22,18,Saturday,6,2,23.30419177,Health & Beauty
1460,11-10-2020 15:23,6286,41,1435,41,Sunday,11,35,1450.931002,Jewelry
1461,14-04-2023 07:33,2849,99,495,15,Friday,14,5,514.6162293,Jewelry
1462,12-10-2020 22:39,5043,54,2808,41,Monday,12,52,2689.216266,Home & Garden
1463,24-01-2021 09:31,9336,49,2303,4,Sunday,24,47,2295.945609,Electronics
1464,20-01-2021 19:12,9681,74,2220,3,Wednesday,20,30,2270.433797,Sports
1465,28-09-2021 02:18,4084,43,2193,39,Tuesday,28,51,2409.698148,Books
1466,27-12-2020 21:29,2040,60,2460,52,Sunday,27,41,2304.188263,Home & Garden
1467,06-08-2023 13:58,2671,6,570,32,Sunday,6,95,561.2291792,Automotive
1468,03-06-2020 06:41,7321,41,3403,22,Wednesday,3,83,3355.162512,Toys
1469,02-08-2022 08:58,3116,27,108,31,Tuesday,2,4,100.2647094,Sports
1470,10-02-2021 06:41,7982,9,513,6,Wednesday,10,57,528.9195747,Books
1471,19-06-2023 23:59,2474,87,5394,25,Monday,19,62,5894.029748,Jewelry
1472,03-07-2020 10:40,3325,17,1139,26,Friday,3,67,1158.350423,Sports
1473,25-02-2022 05:42,5677,89,4539,8,Friday,25,51,4553.63222,Clothing
1474,15-07-2022 09:00,4851,83,4731,28,Friday,15,57,4397.741319,Jewelry
1475,19-10-2020 10:48,1100,5,225,42,Monday,19,45,237.5374661,Health & Beauty
1476,03-04-2020 14:31,9684,5,305,13,Friday,3,61,333.3658998,Health & Beauty
1477,22-04-2023 17:34,9621,45,4275,16,Saturday,22,95,4680.678484,Books
1478,05-07-2021 03:39,8059,62,6076,27,Monday,5,98,5925.988163,Clothing
1479,11-01-2020 00:45,2907,69,621,1,Saturday,11,9,681.3112648,Health & Beauty
1480,12-12-2020 23:42,1872,89,7476,49,Saturday,12,84,7233.372077,Food
1481,01-03-2023 20:58,6083,88,1848,9,Wednesday,1,21,1809.095489,Home & Garden
1482,11-02-2022 16:19,8112,97,679,6,Friday,11,7,659.038634,Electronics
1483,03-04-2021 13:53,3009,64,2752,13,Saturday,3,43,2956.277493,Electronics
1484,24-02-2020 06:47,8263,89,5874,8,Monday,24,66,5738.865969,Home & Garden
1485,18-09-2021 00:32,7634,96,2016,37,Saturday,18,21,2166.833293,Toys
1486,14-07-2023 06:54,7417,51,1122,28,Friday,14,22,1122.622276,Books
1487,05-04-2020 14:37,9365,7,70,14,Sunday,5,10,63.52900961,Electronics
1488,19-11-2022 18:52,3617,7,630,46,Saturday,19,90,632.3184466,Home & Garden
1489,03-02-2020 00:30,6765,95,665,5,Monday,3,7,704.5625634,Food
1490,15-02-2020 21:48,2737,86,2150,6,Saturday,15,25,1977.214614,Health & Beauty
1491,15-06-2020 02:03,5358,47,3619,24,Monday,15,77,3343.150513,Sports
1492,29-08-2020 08:47,7032,21,1197,34,Saturday,29,57,1280.489309,Food
1493,23-04-2023 17:04,5372,56,3080,17,Sunday,23,55,2853.759383,Jewelry
1494,22-01-2023 01:52,4914,35,3115,4,Sunday,22,89,2896.704329,Books
1495,13-09-2023 05:05,1797,47,940,37,Wednesday,13,20,906.6694175,Sports
1496,25-07-2023 11:24,1267,70,6440,30,Tuesday,25,92,6203.044291,Books
1497,28-10-2022 04:46,8810,83,5229,43,Friday,28,63,4965.908304,Automotive
1498,10-10-2023 21:11,7895,22,396,41,Tuesday,10,18,405.9195025,Health & Beauty
1499,16-10-2023 11:19,3435,67,1340,42,Monday,16,20,1229.034496,Food
1500,15-02-2023 14:52,4866,78,2028,7,Wednesday,15,26,2182.957855,Jewelry
1501,29-09-2023 12:49,8843,56,3360,39,Friday,29,60,3572.049475,Toys
1502,17-07-2020 12:16,7549,2,188,28,Friday,17,94,203.1459407,Automotive
1503,11-04-2022 04:46,1106,38,3420,15,Monday,11,90,3630.153935,Clothing
1504,04-06-2023 12:08,8697,82,5248,23,Sunday,4,64,5655.301258,Jewelry
1505,15-07-2023 08:58,2298,28,1092,28,Saturday,15,39,1126.846808,Home & Garden
1506,19-06-2023 18:12,5195,63,4536,25,Monday,19,72,4955.099232,Jewelry
1507,16-12-2021 00:27,4343,48,4128,50,Thursday,16,86,4155.176751,Books
1508,24-02-2022 15:29,7230,47,4136,8,Thursday,24,88,4238.852472,Electronics
1509,09-11-2022 06:25,7446,95,6555,45,Wednesday,9,69,7044.973717,Books
1510,23-01-2023 07:39,1992,3,282,4,Monday,23,94,282.2504428,Food
1511,25-08-2022 22:08,5045,7,651,34,Thursday,25,93,645.8940346,Home & Garden
1512,23-10-2021 02:27,8317,65,6370,42,Saturday,23,98,6426.021178,Home & Garden
1513,05-05-2020 17:48,5276,42,672,18,Tuesday,5,16,712.4683419,Clothing
1514,25-03-2022 18:17,5751,81,486,12,Friday,25,6,498.3493235,Food
1515,01-12-2021 20:04,5183,16,288,48,Wednesday,1,18,312.0498924,Books
1516,31-05-2020 00:42,8544,74,3182,22,Sunday,31,43,3109.777123,Food
1517,08-07-2020 12:39,1246,66,6072,27,Wednesday,8,92,5975.828903,Electronics
1518,13-02-2021 12:54,1424,43,2193,6,Saturday,13,51,2003.896229,Health & Beauty
1519,17-04-2020 03:33,1190,75,3000,15,Friday,17,40,2813.921534,Electronics
1520,14-05-2022 21:51,7100,23,1656,19,Saturday,14,72,1571.694435,Home & Garden
1521,25-09-2020 03:59,8411,99,8712,38,Friday,25,88,8160.005007,Home & Garden
1522,14-12-2022 15:49,2159,72,3456,50,Wednesday,14,48,3652.583035,Food
1523,25-12-2022 17:20,4170,37,1628,52,Sunday,25,44,1579.638261,Electronics
1524,18-02-2021 05:16,6357,5,115,7,Thursday,18,23,105.4865306,Automotive
1525,16-02-2021 08:07,5340,72,4536,7,Tuesday,16,63,4553.73536,Electronics
1526,15-02-2021 15:56,3380,63,1197,7,Monday,15,19,1195.015774,Electronics
1527,24-08-2020 09:23,7527,3,120,34,Monday,24,40,130.6505291,Books
1528,05-07-2021 16:09,4406,28,588,27,Monday,5,21,544.9544784,Electronics
1529,07-07-2023 18:14,2212,50,850,27,Friday,7,17,847.7902238,Clothing
1530,08-04-2022 07:57,5038,57,2679,14,Friday,8,47,2844.938031,Home & Garden
1531,02-03-2020 13:38,1534,32,608,9,Monday,2,19,634.9745945,Books
1532,24-07-2022 23:48,7599,95,8835,30,Sunday,24,93,8778.438882,Automotive
1533,28-01-2023 03:46,3139,99,3762,4,Saturday,28,38,3495.750252,Home & Garden
1534,15-05-2022 01:47,4113,44,3564,20,Sunday,15,81,3439.942167,Books
1535,19-08-2022 08:20,1616,32,1952,33,Friday,19,61,1975.649634,Jewelry
1536,28-02-2021 08:51,6325,81,3240,9,Sunday,28,40,3526.528276,Electronics
1537,12-12-2020 17:37,9441,16,1520,49,Saturday,12,95,1664.281216,Home & Garden
1538,15-05-2020 04:34,1325,6,414,19,Friday,15,69,426.8802006,Clothing
1539,05-05-2022 15:02,7001,71,1491,18,Thursday,5,21,1594.582591,Jewelry
1540,26-02-2021 17:43,7000,39,1404,8,Friday,26,36,1500.731119,Jewelry
1541,15-09-2022 21:11,7703,12,456,37,Thursday,15,38,485.5188906,Food
1542,08-10-2023 19:51,6180,34,850,41,Sunday,8,25,838.8714144,Jewelry
1543,17-08-2021 17:43,3468,79,6004,33,Tuesday,17,76,5623.74054,Food
1544,28-04-2023 16:02,3301,68,2108,17,Friday,28,31,2091.616726,Jewelry
1545,26-12-2020 16:26,8251,71,5041,51,Saturday,26,71,4768.755706,Sports
1546,06-06-2020 11:14,4456,92,4876,22,Saturday,6,53,4611.611477,Home & Garden
1547,07-06-2022 17:13,5259,81,891,23,Tuesday,7,11,976.3052904,Clothing
1548,05-12-2022 23:33,7977,21,546,49,Monday,5,26,534.3075913,Automotive
1549,26-05-2022 22:02,1064,99,2673,21,Thursday,26,27,2628.464343,Toys
1550,13-08-2020 00:28,1917,55,5500,32,Thursday,13,100,5827.566206,Clothing
1551,14-12-2020 14:03,6378,26,2184,50,Monday,14,84,2237.64248,Toys
1552,26-09-2020 14:54,6191,74,6068,38,Saturday,26,82,6555.960896,Automotive
1553,29-12-2020 05:48,1238,19,874,52,Tuesday,29,46,846.7315285,Books
1554,26-02-2023 15:50,3350,38,798,9,Sunday,26,21,724.4802339,Home & Garden
1555,21-02-2020 22:30,3919,34,2312,7,Friday,21,68,2381.729594,Jewelry
1556,23-06-2021 01:15,7240,91,8008,25,Wednesday,23,88,7253.31641,Sports
1557,11-12-2020 01:03,9241,48,2880,49,Friday,11,60,2875.947189,Electronics
1558,25-11-2020 21:16,2072,24,936,47,Wednesday,25,39,914.2643274,Toys
1559,15-11-2022 22:07,2283,65,4810,46,Tuesday,15,74,4521.231376,Electronics
1560,26-06-2021 00:41,3981,18,900,25,Saturday,26,50,939.4074994,Food
1561,18-05-2021 03:55,8844,9,324,20,Tuesday,18,36,308.2107376,Jewelry
1562,18-09-2020 13:12,3889,83,664,37,Friday,18,8,625.3860968,Toys
1563,06-08-2020 14:09,3759,48,2784,31,Thursday,6,58,2799.02147,Jewelry
1564,18-08-2021 01:24,8192,60,300,33,Wednesday,18,5,286.1590007,Sports
1565,03-01-2023 15:33,7103,41,902,1,Tuesday,3,22,822.4827459,Clothing
1566,02-11-2022 09:17,1498,57,399,44,Wednesday,2,7,385.2016097,Health & Beauty
1567,17-04-2022 00:06,3591,49,441,16,Sunday,17,9,421.5117826,Jewelry
1568,06-02-2020 16:15,5303,38,3762,5,Thursday,6,99,3693.44864,Health & Beauty
1569,19-06-2020 15:08,6417,9,783,24,Friday,19,87,779.9425469,Jewelry
1570,25-05-2021 11:47,2873,98,7644,21,Tuesday,25,78,8060.222686,Automotive
1571,26-12-2020 17:45,5297,74,3552,51,Saturday,26,48,3603.962364,Sports
1572,17-01-2022 04:36,1979,75,7425,3,Monday,17,99,7588.602303,Home & Garden
1573,06-07-2022 00:28,4165,17,714,27,Wednesday,6,42,752.3505345,Home & Garden
1574,09-04-2022 12:50,9099,53,4770,14,Saturday,9,90,5174.613747,Jewelry
1575,18-01-2021 11:46,3705,95,2090,3,Monday,18,22,2013.109584,Automotive
1576,20-03-2020 10:03,8635,86,4214,11,Friday,20,49,4165.559866,Home & Garden
1577,07-02-2020 18:42,6126,46,4186,5,Friday,7,91,4087.659202,Clothing
1578,11-07-2020 00:36,3485,19,950,27,Saturday,11,50,939.0368992,Books
1579,30-11-2022 06:30,7980,10,850,48,Wednesday,30,85,821.7128248,Electronics
1580,18-06-2022 17:24,3277,7,161,24,Saturday,18,23,156.1723227,Food
1581,28-08-2020 12:53,5320,83,249,34,Friday,28,3,248.385976,Automotive
1582,18-01-2023 05:36,6944,47,4324,3,Wednesday,18,92,4662.306794,Books
1583,09-09-2023 16:06,7145,1,96,36,Saturday,9,96,101.3099686,Automotive
1584,21-01-2020 05:26,5511,54,3402,3,Tuesday,21,63,3143.103502,Health & Beauty
1585,18-10-2022 22:57,1839,17,1275,42,Tuesday,18,75,1348.75449,Sports
1586,03-02-2022 18:54,5984,53,2279,5,Thursday,3,43,2323.765138,Books
1587,16-03-2023 09:02,4550,87,8265,11,Thursday,16,95,7458.301952,Health & Beauty
1588,01-08-2021 03:29,2966,66,1584,31,Sunday,1,24,1662.634069,Jewelry
1589,14-07-2021 14:37,3456,56,336,28,Wednesday,14,6,335.1229392,Food
1590,29-07-2021 22:30,8160,92,2576,30,Thursday,29,28,2519.470374,Clothing
1591,07-07-2022 10:37,1342,11,473,27,Thursday,7,43,471.5285057,Food
1592,07-10-2023 00:23,7690,37,999,40,Saturday,7,27,1013.445765,Health & Beauty
1593,17-12-2022 20:08,1386,51,3774,50,Saturday,17,74,4039.095271,Home & Garden
1594,16-04-2020 05:05,6080,58,2668,15,Thursday,16,46,2573.626175,Food
1595,08-12-2020 01:37,4726,66,1122,49,Tuesday,8,17,1087.274297,Automotive
1596,09-03-2020 01:41,2826,49,4704,10,Monday,9,96,4718.109648,Home & Garden
1597,10-09-2020 05:39,1777,36,1548,36,Thursday,10,43,1457.753393,Health & Beauty
1598,20-02-2022 09:06,9211,34,2550,8,Sunday,20,75,2598.938251,Electronics
1599,26-11-2022 21:30,4887,55,605,47,Saturday,26,11,602.8822542,Books
1600,02-09-2020 15:13,4983,55,5225,35,Wednesday,2,95,5336.547432,Sports
1601,17-02-2022 11:16,4326,19,1007,7,Thursday,17,53,970.9544451,Books
1602,05-01-2020 20:41,5395,93,1860,1,Sunday,5,20,1906.609074,Home & Garden
1603,21-12-2020 10:47,8148,32,2144,51,Monday,21,67,2318.973071,Food
1604,09-04-2022 21:01,5416,52,3848,14,Saturday,9,74,4099.932185,Home & Garden
1605,14-04-2022 19:05,3697,31,2418,15,Thursday,14,78,2361.905406,Electronics
1606,16-08-2022 23:39,2972,21,273,33,Tuesday,16,13,255.486363,Health & Beauty
1607,26-10-2020 11:46,8830,68,680,43,Monday,26,10,643.0676785,Food
1608,06-09-2023 03:36,4388,6,18,36,Wednesday,6,3,16.40093762,Electronics
1609,23-04-2020 04:51,7933,71,4899,16,Thursday,23,69,5145.071127,Home & Garden
1610,18-05-2020 00:31,6979,31,1488,20,Monday,18,48,1449.895531,Clothing
1611,30-08-2020 15:01,7663,71,6319,35,Sunday,30,89,5933.610776,Clothing
1612,11-12-2021 07:18,7165,21,294,49,Saturday,11,14,312.0107813,Jewelry
1613,08-06-2021 15:01,1262,94,940,23,Tuesday,8,10,1010.134185,Automotive
1614,12-07-2023 20:43,2945,79,3318,28,Wednesday,12,42,3473.609525,Food
1615,02-03-2023 15:12,3962,17,1496,9,Thursday,2,88,1573.791198,Food
1616,10-07-2020 14:48,7682,17,612,27,Friday,10,36,587.0478279,Health & Beauty
1617,21-12-2021 15:27,2470,11,517,51,Tuesday,21,47,556.7972573,Jewelry
1618,21-09-2023 17:55,7261,72,4248,38,Thursday,21,59,4274.244057,Electronics
1619,04-05-2020 04:09,9428,100,600,18,Monday,4,6,617.8388708,Health & Beauty
1620,27-05-2020 03:01,2258,19,1197,21,Wednesday,27,63,1185.054326,Food
1621,07-03-2023 01:31,5665,100,8300,10,Tuesday,7,83,8830.035045,Health & Beauty
1622,16-03-2021 07:21,1133,73,2701,11,Tuesday,16,37,2899.384375,Clothing
1623,16-01-2020 12:34,2774,31,2821,2,Thursday,16,91,2850.705204,Books
1624,07-01-2022 10:38,9283,12,756,1,Friday,7,63,704.577344,Toys
1625,10-09-2023 19:02,7519,16,1264,37,Sunday,10,79,1240.346824,Home & Garden
1626,25-01-2022 04:47,2411,62,310,4,Tuesday,25,5,335.9211056,Toys
1627,23-01-2022 23:44,6528,67,4757,4,Sunday,23,71,4677.155451,Food
1628,18-02-2020 13:26,1980,18,1548,7,Tuesday,18,86,1697.655701,Books
1629,14-05-2023 17:28,9728,8,248,20,Sunday,14,31,249.3225678,Clothing
1630,18-04-2020 17:20,7849,61,4636,15,Saturday,18,76,4803.115993,Toys
1631,17-04-2022 06:56,8184,64,1408,16,Sunday,17,22,1516.962214,Home & Garden
1632,09-04-2022 09:39,2554,20,300,14,Saturday,9,15,316.0470898,Books
1633,23-09-2021 11:55,8500,95,285,38,Thursday,23,3,293.2566525,Books
1634,03-03-2021 22:03,4924,34,1870,9,Wednesday,3,55,1800.491428,Health & Beauty
1635,10-03-2023 16:35,9977,10,930,10,Friday,10,93,926.7402588,Home & Garden
1636,26-11-2022 07:21,4294,49,4900,47,Saturday,26,100,4666.196164,Sports
1637,01-09-2021 07:53,2972,40,160,35,Wednesday,1,4,174.2583803,Books
1638,17-02-2020 17:21,3066,72,5112,7,Monday,17,71,5434.68909,Sports
1639,07-10-2023 18:00,1620,82,6232,40,Saturday,7,76,5789.13369,Toys
1640,09-04-2020 07:24,6232,15,555,14,Thursday,9,37,500.2106124,Health & Beauty
1641,11-12-2021 14:22,8005,7,98,49,Saturday,11,14,91.36180215,Home & Garden
1642,09-10-2021 10:38,9279,82,5740,40,Saturday,9,70,5261.474075,Electronics
1643,24-07-2020 20:23,2279,77,5698,29,Friday,24,74,5886.479688,Electronics
1644,02-08-2023 14:33,8185,45,3375,31,Wednesday,2,75,3180.793308,Books
1645,19-01-2023 14:10,8618,94,9118,3,Thursday,19,97,9216.367343,Toys
1646,09-09-2022 11:37,9989,93,7719,36,Friday,9,83,8068.846383,Sports
1647,08-06-2020 07:22,5537,35,1120,23,Monday,8,32,1106.599031,Jewelry
1648,06-01-2020 19:42,9393,4,44,1,Monday,6,11,46.12464924,Food
1649,22-09-2021 23:37,8319,13,91,38,Wednesday,22,7,90.89286348,Home & Garden
1650,02-04-2020 23:23,3250,61,3233,13,Thursday,2,53,3342.596975,Toys
1651,27-09-2023 15:34,9615,83,3652,39,Wednesday,27,44,3425.399343,Books
1652,03-03-2021 11:23,5394,63,2520,9,Wednesday,3,40,2631.198429,Food
1653,25-09-2022 11:38,6179,19,1026,39,Sunday,25,54,1114.687527,Electronics
1654,10-12-2020 20:38,6706,54,3996,49,Thursday,10,74,3875.851928,Automotive
1655,03-05-2020 08:39,2511,19,1634,18,Sunday,3,86,1627.617537,Food
1656,29-10-2022 06:29,9079,99,5841,43,Saturday,29,59,6058.343151,Toys
1657,28-03-2022 00:58,7315,15,1470,13,Monday,28,98,1394.070126,Automotive
1658,09-04-2020 04:36,5881,99,5940,14,Thursday,9,60,6396.356933,Clothing
1659,21-05-2022 00:25,3299,60,1500,20,Saturday,21,25,1495.385806,Automotive
1660,27-05-2022 22:42,8733,60,4020,21,Friday,27,67,4273.136373,Home & Garden
1661,22-02-2021 13:58,6759,88,3344,8,Monday,22,38,3064.869389,Health & Beauty
1662,17-02-2022 07:29,7164,23,1219,7,Thursday,17,53,1307.674412,Electronics
1663,10-09-2023 23:54,1963,47,1128,37,Sunday,10,24,1173.377287,Toys
1664,19-08-2020 14:31,4644,33,2013,33,Wednesday,19,61,1984.81096,Jewelry
1665,27-08-2021 06:06,2504,18,612,34,Friday,27,34,603.9023822,Clothing
1666,19-02-2023 04:28,4416,90,4860,8,Sunday,19,54,4647.54195,Home & Garden
1667,02-07-2021 11:34,8747,79,3713,26,Friday,2,47,4005.130635,Clothing
1668,07-02-2020 23:56,7261,16,1088,5,Friday,7,68,1000.972462,Sports
1669,20-07-2021 07:43,8158,41,41,29,Tuesday,20,1,39.0158155,Automotive
1670,25-12-2022 02:01,3733,82,574,52,Sunday,25,7,586.574447,Food
1671,28-03-2020 16:34,7601,65,2665,12,Saturday,28,41,2840.006136,Sports
1672,03-05-2020 09:17,8210,14,238,18,Sunday,3,17,257.1773949,Automotive
1673,05-07-2021 20:40,4511,12,960,27,Monday,5,80,985.6503758,Electronics
1674,29-06-2021 02:05,7743,95,9310,26,Tuesday,29,98,8864.041884,Health & Beauty
1675,06-10-2020 15:14,3048,25,2400,40,Tuesday,6,96,2318.289517,Jewelry
1676,27-05-2023 18:46,8829,65,3185,21,Saturday,27,49,3260.438926,Home & Garden
1677,22-02-2021 16:42,6622,58,2958,8,Monday,22,51,2991.169926,Toys
1678,16-02-2022 00:36,2191,12,864,7,Wednesday,16,72,900.2257962,Books
1679,05-07-2021 06:00,6757,51,3876,27,Monday,5,76,3733.313885,Home & Garden
1680,14-05-2023 05:47,2016,36,72,20,Sunday,14,2,73.10868058,Clothing
1681,22-06-2023 19:15,8795,87,5394,25,Thursday,22,62,5918.505868,Food
1682,08-12-2020 16:13,6072,36,3420,49,Tuesday,8,95,3709.023674,Jewelry
1683,11-03-2022 04:27,6708,18,702,10,Friday,11,39,753.1646534,Food
1684,24-10-2021 00:46,4623,45,45,43,Sunday,24,1,45.94140701,Health & Beauty
1685,08-12-2022 12:54,5340,55,5005,49,Thursday,8,91,5490.657215,Automotive
1686,31-07-2021 16:57,9800,45,3015,30,Saturday,31,67,3220.739039,Clothing
1687,13-04-2020 02:10,7725,50,4600,15,Monday,13,92,4326.294006,Food
1688,17-06-2020 20:43,9623,45,2250,24,Wednesday,17,50,2314.104588,Health & Beauty
1689,04-07-2023 19:24,4887,45,3015,27,Tuesday,4,67,3085.594944,Jewelry
1690,11-06-2023 20:50,6817,71,5680,24,Sunday,11,80,6125.987202,Food
1691,23-11-2020 23:42,1830,43,301,47,Monday,23,7,295.5094231,Sports
1692,03-01-2021 04:57,8002,85,5610,1,Sunday,3,66,5689.120758,Clothing
1693,03-10-2023 22:35,2501,90,90,40,Tuesday,3,1,90.39322966,Automotive
1694,17-06-2022 00:10,4375,62,1054,24,Friday,17,17,1157.893402,Electronics
1695,05-11-2022 08:02,9765,95,4940,44,Saturday,5,52,4706.234617,Clothing
1696,06-04-2020 07:19,5444,62,5828,14,Monday,6,94,5409.514999,Health & Beauty
1697,16-02-2023 13:06,5055,62,5146,7,Thursday,16,83,5313.896891,Toys
1698,13-10-2023 03:06,4734,73,3504,41,Friday,13,48,3567.762163,Home & Garden
1699,22-04-2022 18:15,6864,87,2523,16,Friday,22,29,2682.74164,Automotive
1700,10-01-2020 21:30,2796,98,8232,1,Friday,10,84,8335.409659,Automotive
1701,17-10-2021 17:21,9913,44,1584,42,Sunday,17,36,1590.030637,Health & Beauty
1702,20-01-2020 20:13,7446,92,5336,3,Monday,20,58,5741.596129,Books
1703,14-03-2020 02:58,5572,98,5292,10,Saturday,14,54,4955.692061,Books
1704,28-09-2022 15:53,9964,96,1920,39,Wednesday,28,20,2010.707327,Toys
1705,13-12-2022 05:30,9077,1,31,50,Tuesday,13,31,32.95162308,Automotive
1706,18-03-2022 01:08,6445,47,3478,11,Friday,18,74,3591.817024,Electronics
1707,21-07-2020 03:19,5764,46,4370,29,Tuesday,21,95,4586.107983,Jewelry
1708,31-05-2022 23:10,8892,98,4508,22,Tuesday,31,46,4244.029064,Jewelry
1709,26-02-2020 17:23,9566,30,870,8,Wednesday,26,29,854.2346377,Sports
1710,12-01-2022 08:50,4767,87,5307,2,Wednesday,12,61,5166.468918,Home & Garden
